ID,votos
130000000671,4176.16
130000000672,109091.28
130000000683,85139.04
130000000687,127290.46
130000000689,2069.48
130000000691,132191.28
130000000692,144127.32
130000000694,119375.36
130000000696,72873.28
130000000697,68257.52
130000000698,15595.28
130000000699,9648.3
130000000700,1316.64
130000000703,135388.38
130000000705,1247.4
130000000706,4493.02
130000000707,110172.2
130000000709,1247.4
130000000710,99047.22
130000000711,6003.36
130000000712,1247.4
130000000713,1250.9811320754718
130000000714,1712.22
130000000721,1021.7
130000000722,1021.7
130000000723,1247.4
130000000725,1247.4
130000000726,97864.24
130000000727,138495.04
130000000728,1072.148148148148
130000000730,54888.36
130000000832,81491.48
130000000834,1166.34
130000000835,3335.3
130000000836,3071.26
130000000837,32986.56
130000000839,2120.76
130000000840,945.7
130000000842,61616.88
130000000844,9199.862745098038
130000000845,2696.2
130000000846,9016.1
130000000848,1166.34
130000000849,12333.54
130000000850,1476.34
130000000854,5986.92
130000000855,8457.42
130000000856,120804.44
130000000857,64451.8
130000000858,76778.2
130000000859,1983.52
130000000860,25655.3
130000000865,94150.62
130000000866,1149.62
130000000867,1429.0961538461538
130000000868,7168.46
130000000869,4155.34
130000000870,141542.78
130000000871,59515.06
130000000872,65406.94
130000000873,3662.84
130000000874,143970.24
130000000875,5694.04
130000000876,1166.34
130000000878,21428.08
130000000880,1253.313725490196
130000000881,80948.9
130000000882,86531.52
130000000883,53092.14
130000000884,137419.16
130000000885,123716.38
130000000886,133033.16
130000000887,75119.16
130000000888,994.88
130000000889,133089.58
130000000890,120484.84
130000000891,8215.1
130000000893,25240.48
130000000894,143996.98
130000000895,6228.12
130000000896,121013.66
130000000898,1767
130000000899,33683.2
130000000900,30633.88
130000000902,133939.58
130000000903,1542.08
130000000904,1316.64
130000000905,1676.1538461538462
130000000906,82100.36
130000000907,126545.1
130000000908,2524.18
130000000909,2485.7
130000001056,6254.16
130000001058,44702.12
130000001059,3070.68
130000001060,63419.4
130000001061,4476
130000001062,2441.96
130000001063,13335.48
130000001064,5971.08
130000001066,3114.54
130000001067,56058.14
130000001068,2530.58
130000001069,46059.4
130000001070,7709.3
130000001071,3179.12
130000001073,9448
130000001074,3118.08
130000001075,3070.68
130000001076,12569.2
130000001077,54172.48
130000001078,49930.14
130000001079,2833.18
130000001080,3046.18
130000001082,1828.3
130000001084,3226.12
130000001085,1367.9
130000001086,1839.78
130000001087,6186.64
130000001089,2170.1
130000001090,2957.26
130000001091,96778.26
130000001093,1922.6909090909091
130000001095,3014.64
130000001097,6052.3
130000001098,2730.7
130000001099,1634.46
130000001100,1081.82
130000001102,1790.7
130000001103,1359.7
130000001104,1175.38
130000001105,36076.62
130000001106,2831.42
130000001108,1769.82
130000001109,3045.2
130000001110,2526.3
130000001111,108067.7
130000001112,15412.5
130000001113,2341.44
130000001114,5861.66
130000001115,2632.68
130000001116,3046.18
130000001117,9523.1
130000001118,1922.6909090909091
130000001119,12559.08
130000001120,3340.06
130000001121,34233.18
130000001123,4105.66
130000001124,6161.56
130000001127,88292.4
130000001128,2480.86
130000001132,1320.3
130000001134,29700.58
130000001136,114695.46
130000001138,89394.44
130000001139,1879.1176470588234
130000001140,29103.28
130000001141,1896.686274509804
130000001143,120387.36
130000001147,7470.98
130000001149,2831.98
130000001167,35032.84
130000001168,3861.66
130000001169,986.8490566037735
130000001170,85277.9
130000001171,62686.86
130000001175,108810.38
130000001178,2444.5098039215686
130000001179,9518.35294117647
130000001181,2995.24
130000001182,1379.28
130000001183,2402.08
130000001185,1301.66
130000001186,4595.12
130000001188,6421.82
130000001189,67613.54
130000001194,1279.58
130000001202,1341.22
130000001203,80506.98
130000001204,1299.82
130000001205,2970.86
130000001206,129608.58
130000001208,13204.7
130000001209,15279.68
130000001210,1179.1132075471698
130000001211,3522.46
130000001212,8470.5
130000001213,1104.44
130000001214,3857.74
130000001215,2663.08
130000001217,1298.68
130000001218,3314.74
130000001219,12117.96
130000001230,1323.16
130000001236,2493.5
130000001239,5549.58
130000001240,2097.72
130000001241,1179.1132075471698
130000001243,855.5068493150685
130000001247,1795.72
130000001248,2903.42
130000001249,5104.58
130000001250,31671.9
130000001252,5892.44
130000001253,5632.32
130000001254,3136.92
130000001256,5821.18
130000001257,46217.3
130000001259,21538.22
130000001262,2244.66
130000001264,1281.2115384615386
130000001265,1685.42
130000001266,3087.62
130000001267,1898.76
130000001312,11501.36
130000001313,1298.68
130000001314,94247.34
130000001315,10643.88
130000001317,1067.140350877193
130000001318,2618.86
130000001320,1330.26
130000001322,8353.48
130000001323,30750.98
130000001324,45163.66
130000001325,1300.84
130000001326,3942.02
130000001327,930.1851851851852
130000001328,1298.68
130000001329,137446.3
130000001330,3999.88
130000001331,1120.28
130000001370,1162.68
130000001371,1847.94
130000001372,2505.96
130000001373,2766.84
130000001375,2466.88
130000001379,2011.88
130000001380,108735.58
130000001381,9194.5
130000001382,1320.3
130000001385,10478.16
130000001386,65348.82
130000001387,1793.9
130000001389,2096.42
130000001390,1766.46
130000001407,2657.34
130000001408,9698.46
130000001409,1769.82
130000001410,2658.32
130000001411,1833.06
130000001412,1358.9615384615386
130000001414,1522.98
130000001425,9648.3
130000001426,9459.9
130000001427,1475.7777777777778
130000001428,1901.18
130000001429,930.1851851851852
130000001430,1143.86
130000001432,3431.22
130000001433,2486.72
130000001434,1404.12
130000001435,9411.46
130000001437,6179.1
130000001438,1565.22
130000001439,1316.64
130000001440,1120.28
130000001441,9411.46
130000001456,2260.22
130000001458,138158.12
130000001459,2502.76
130000001460,930.1851851851852
130000001462,2621.14
130000001463,1316.64
130000001464,1744.96
130000001465,2630.46
130000001466,1120.28
130000001467,2566.12
130000001471,3330.28
130000001472,1848.96
130000001473,930.1851851851852
130000001474,2469.62
130000001475,1883.64
130000001476,1793.08
130000001477,3083.98
130000001508,1406.82
130000001512,930.1851851851852
130000001755,1247.4
130000001804,1055.3
130000001807,22625.64
130000001823,861.76
130000001826,986.8490566037735
130000001836,1793.9
130000001838,2018.9
130000001841,67508.22
130000001843,910.9019607843137
130000001845,2836.68
130000001847,2250.26
130000001848,1030.6
130000001859,1166.34
130000001861,1166.34
130000001873,1476.34
130000001876,1247.4
130000001877,1247.4
130000001878,1247.4
130000001879,2003.82
130000001880,2590.0588235294117
130000001881,1705.26
130000001893,1777.6666666666667
130000001897,1199.54
130000001898,1373.3921568627452
130000001912,1705.26
130000001931,1486.2115384615386
130000001934,800.2352941176471
130000001936,1766.46
130000001954,41183.38
130000001973,1497.4705882352941
130000001976,1560.8627450980391
130000001979,3121.5
130000001992,930.1851851851852
130000001995,508.22
130000002008,102885.54901960785
130000002021,2281.16
130000002025,1476.34
130000002036,1573.84
130000002110,986.8490566037735
140000000001,35471.84
140000000003,1027.64
140000000004,1027.64
140000000005,1027.64
140000000007,1027.64
140000000017,5379.94
140000000018,1989.94
140000000035,6803.24
140000000040,1295.921568627451
140000000091,4624.82
140000000092,1633.96
140000000093,6040.54
140000000094,991.0377358490566
140000000095,847
140000000096,2442.0588235294117
140000000097,49215.82
140000000098,13572.82
140000000099,1323.96
140000000100,1258.3
140000000102,6744
140000000103,1228.88
140000000104,1115.18
140000000106,1048.8627450980391
140000000107,885.52
140000000108,847
140000000110,15678.66
140000000111,1258.98
140000000112,1674.78
140000000113,1254.64
140000000114,1253.313725490196
140000000115,3718.78
140000000116,1610.78
140000000117,2730.16
140000000118,1258.3
140000000356,2565.06
140000000358,10241.56
140000000359,1247.4
140000000361,1038.76
140000000368,1257.86
140000000431,89407.74
140000000432,38750.14
140000000433,79259.2
140000000434,33278.9
140000000435,86397.18
140000000436,99903.62
140000000437,3838.34
140000000438,52795.9
140000000455,108125.86
140000000456,62215.58
140000000457,58684.98
140000000458,66589.78
140000000460,1602.22
140000000461,10319.72
140000000462,1231
140000000463,2253.56
140000000464,34066.54
140000000465,13153.12
140000000749,57691.14
140000000750,2482.24
140000000751,57865.3
140000000753,1996.56
140000000754,3574.1
140000000756,56718.26
140000000758,1742.72
140000000759,61555.36
140000000766,1602.28
140000000767,56894.72
140000000769,1751
140000000770,1879.5849056603774
140000000771,4678.6
140000000772,2710.22
140000000773,9346.52
140000000774,2549.7
140000000775,13204.46
140000000776,59467.04
140000000777,1962.18
140000000778,6459.7
140000000779,1969.14
140000000780,26279.02
140000000782,1739.94
140000000783,7789.3
140000000784,1120.28
140000000785,580.7254901960785
140000000787,3058.22
140000000792,2120.76
140000000915,12749.24
140000000916,9056.74
140000000917,63987.7
140000000918,21620.98
140000000919,65395.96
140000000920,3957.5
140000000921,41326.14
140000000922,41499.38
140000000923,82653.22
140000000924,39008.18
140000000925,3197.56
140000000926,2892.14
140000000927,2384.26
140000000928,2304.4423076923076
140000000929,1274.232142857143
140000000930,10736.28
140000000931,1429.0961538461538
140000000932,113495.82
140000000933,1770.96
140000000934,83697.16
140000000935,11530.22
140000000936,1462.34
140000000937,65533.18
140000000940,91142.32
140000000945,46643.98
140000000948,581.4137931034483
140000000949,581.4137931034483
140000000952,581.4137931034483
140000000954,581.4137931034483
140000000958,1038.76
140000001042,1120.96
140000001050,49587.62
140000001051,31211.18
140000001052,3807.48
140000001054,6167.18
140000001055,3838.34
140000001056,9202.43137254902
140000001101,5757.18
140000001162,8261.25
140000001166,1185.9
140000001167,1317.68
140000001202,1877.64
150000000008,1194.3454545454545
150000000011,1578.52
150000000014,2498.68
150000000026,930.1851851851852
150000000029,930.1851851851852
150000000030,2791.16
150000000034,1179
150000000035,1247.9622641509434
150000000171,33515.22
150000000172,7383.02
150000000173,79505.64
150000000174,1120.28
150000000175,95820.36
150000000176,1055.0588235294117
150000000177,1055.0588235294117
150000000178,93085.52
150000000179,46479.46
150000000180,13721.58
150000000181,28439.14
150000000182,64492.64
150000000185,4446.44
150000000191,3527.52
150000000192,3577.6153846153848
150000000194,98915.68
150000000195,5548.72
150000000198,2940
150000000199,58047.94
150000000201,53966.22
150000000202,3195.4
150000000204,11143.38
150000000205,36083.44
150000000206,1021.7
150000000207,87375.88
150000000209,7667.52
150000000210,3334.9
150000000212,1904.94
150000000213,1916.6545454545455
150000000215,1543.56
150000000216,4694.18
150000000219,970.6231884057971
150000000220,6051.88
150000000221,2917.1
150000000222,1188.74
150000000473,109811.3
150000000475,3071.5384615384614
150000000479,3184.56
150000000481,35513.02
150000000482,4935.3
150000000483,2889.22
150000000486,1817.62
150000000487,1141.38
150000000488,4651.98
150000000491,35568.58
150000000492,98991.82
150000000493,978.66
150000000494,4759
150000000495,1265.24
150000000500,3145.26
150000000502,1037.58
150000000503,11783.68
150000000504,11020.1
150000000505,2040.6
150000000506,62874.96
150000000507,87885.82
150000000508,109849
150000000521,1191.3653846153845
150000000545,1564.72
160000000004,1140.7037037037037
160000000006,1346.52
160000000007,3337.5
160000000016,1179.66
160000000024,1228.88
160000000025,802.98
160000000026,2049.36
160000000028,812.8679245283018
160000000030,1176.98
160000000038,2617.76
160000000152,138394.82
160000000153,16081.92
160000000154,132634.98
160000000155,65322.62
160000000156,1268.48
160000000157,59748.5
160000000158,104913.68
160000000159,113303.98
160000000160,100502.92
160000000161,103217.2
160000000162,132946.24
160000000163,92849.7
160000000164,62980.64
160000000165,9362.02
160000000166,2908.14
160000000167,129605.12
160000000168,1361.4313725490197
160000000169,34248.36
160000000170,12697.78
160000000171,125783.56
160000000172,25522.78
160000000173,36276.1
160000000174,1165.3921568627452
160000000175,37982.9
160000000176,26426.7
160000000178,1592.9
160000000179,124791.08
160000000180,12897.88
160000000181,101781.06
160000000183,6400.24
160000000196,1361.4313725490197
160000000201,9349.4
160000000202,1282.42
160000000203,7623.14
160000000204,14282.32
160000000205,66088.2
160000000206,92015.68
160000000207,86810.22
160000000208,54637.12
160000000378,59045.2
160000000379,64734.58
160000000380,1664.28
160000000383,65140.82
160000000386,2924.8
160000000387,2586.2
160000000388,133128.16
160000000389,108839.6
160000000390,54005.98
160000000391,120978.26
160000000393,126128.62
160000000394,802.98
160000000395,31640.86
160000000397,1671.98
160000000398,1301.8823529411766
160000000402,54841.56
160000000411,37350.56
160000000412,42986.86
160000000415,1674.68
160000000420,63004.38
160000000424,1537.78
160000000430,1560.14
160000000431,13720.54
160000000447,1068.1296296296296
160000000448,1613.48
160000000449,64855.4
160000000450,1068.1296296296296
160000000454,1674.68
160000000456,3227.74
160000000459,2750.1
160000000460,2468.5
160000000461,38590.62
160000000462,13487.86
160000000463,1394.98
160000000464,1450.46
160000000466,33604.82
160000000475,10556.22
160000000477,1045.58
160000000478,1643.48
160000000479,24975.52
160000000484,1088.06
160000000485,1068.1296296296296
160000000486,1283.66
160000000501,1674.68
160000000508,1480.08
160000000513,1358.9615384615386
160000000515,895.38
160000000521,1060.8823529411766
160000000523,1165.76
160000000598,2948.58
160000000600,14390.16
160000000601,13549.88
160000000603,8924.1
160000000604,65394.6
160000000605,12460.62
160000000606,5890.46
160000000607,5752.06
160000000608,59904.9
160000000609,20031.58
160000000610,2657.84
160000000611,3641.46
160000000613,2294.64
160000000614,13114.92
160000000615,17971.08
160000000616,1206.549019607843
160000000617,8421.54
160000000618,900.5471698113207
160000000619,117473.72
160000000620,7297.22
160000000621,13128.7
160000000622,1206.549019607843
160000000623,10426.68
160000000624,23381.8
160000000626,5743.76
160000000629,3121.5
160000000630,1197.92
160000000631,14570.46
160000000634,1027.64
160000000635,1027.64
160000000638,1027.64
160000000644,1221.2545454545455
160000000692,1143.46
160000000693,3454.42
160000000694,2254.8
160000000753,1741.86
160000000754,5862.2
160000000755,98120.1
160000000756,33170.78
160000000757,9050.7
160000000758,2152.34
160000000759,109151.84
160000000760,64730.78
160000000761,33167.1
160000000762,9266.54
160000000763,82290.72
160000000764,73565.96
160000000765,5819.6
160000000766,1542.0196078431372
160000000768,106045.48
160000000769,1364.44
160000000772,67742.24
160000000773,1587.9285714285713
160000000774,66758.48
160000000775,37509.76
160000000777,1088.72
160000000778,1345.82
160000000779,2311.86
160000000780,1315.44
160000000781,2236.26
160000000782,3179.12
160000000783,36131.9
160000000784,1455.52
160000000786,1769.82
160000000787,73602.84
160000000788,2576.34
160000000789,2965.2
160000000790,8230.32
160000000791,2362.04
160000000792,4724.84
160000000793,1799.08
160000000794,3334.86
160000000795,4441
160000000796,59768.58
160000000797,1297.3333333333333
160000000798,1445.88
160000000799,1734.7
160000000800,49233.18
160000000802,2938.46
160000000803,48093.3
160000000804,2689.68
160000000806,1637.92
160000001102,2730.7
160000001103,1308.12
160000001111,1192.78
160000001118,41843
160000001119,8955.36
160000001134,1268.48
160000001135,5699.8
160000001136,34240.04
160000001137,6137.7
160000001138,29211.22
160000001139,2013.58
160000001140,818.12
160000001141,13930.56
160000001143,4629.96
160000001144,4678.6
160000001146,117472.26
160000001147,12843.26
160000001148,29494.04
160000001149,12448.46
160000001150,35364.92
160000001151,32465.8
160000001152,1231
160000001154,1268.48
160000001155,6127.24
160000001156,29737.24
160000001157,1230.36
160000001200,41426.66
160000001202,2120.76
160000001208,1062.66
160000001211,1656.76
160000001213,1221.2545454545455
160000001214,898.34
160000001215,1529.32
160000001217,1268.48
160000001224,1130.86
160000001228,2222.08
160000001229,977.8
160000001232,3065.64
160000001234,1744.96
160000001242,10478.16
160000001245,1388.18
160000001248,1462.38
160000001277,2690.8
160000001281,9414.54
160000001282,1542.0196078431372
160000001299,2324.42
160000001336,8489.8
160000001339,1179
160000001404,1947.52
160000001464,1798.892857142857
160000001483,15854.46
160000001484,900.5471698113207
160000001485,2958.76
160000001486,6650.9607843137255
170000000001,508.6666666666667
170000000003,1157.88
170000000013,1038.76
170000000017,855.5068493150685
170000000018,1194.7450980392157
170000000019,984.28
170000000030,88389.42
170000000031,57178.12
170000000032,123206.06
170000000034,95727.34
170000000035,125261.96
170000000036,51916.68
170000000038,109358.74
170000000041,110904.68
170000000043,136014.84
170000000044,55225.62
170000000046,133225.44
170000000047,96979.56
170000000049,106710.58
170000000051,108091.92
170000000052,100387.42
170000000054,44019.46
170000000055,108407.02
170000000057,113666.64
170000000058,2576.58
170000000059,113495.82
170000000060,1600.46
170000000061,78189.48
170000000062,1908.86
170000000063,62186.86
170000000064,18366.48
170000000066,11581.26
170000000068,78822.9
170000000069,96228.58
170000000070,70165.58
170000000071,72415.1
170000000073,7267.66
170000000076,135888.56
170000000078,2120.76
170000000453,1548.84
170000000454,2508.3
170000000458,2414.62
170000000461,2379.92
170000000465,1285.9807692307693
170000000466,9631.74
170000000467,2996.86
170000000468,1053.94
170000000469,9631.74
170000000470,1053.94
170000000471,1102.5
170000000472,9631.74
170000000473,2558.72
170000000474,9648.3
170000000500,2485.7
170000000502,1908.86
170000000504,5945.54
170000000505,2574.14
170000000508,11727.66
170000000511,2574.14
170000000513,2541.02
170000000514,2803.7
170000000515,3002.6
170000000517,1697.64
170000000518,13453.1
170000000519,13041.76
170000000520,2957.06
170000000521,90880.86
170000000522,31677.36
170000000523,1308.86
170000000524,32443.2
170000000525,10523.4
170000000529,11915.52
170000000530,51586.46
170000000531,13619.22
170000000532,1027.64
170000000534,1027.64
170000000535,20249.82
170000000536,4877.384615384615
170000000537,3046.4901960784314
170000000539,34214.72
170000000541,930.82
170000000546,930.82
170000000548,930.82
170000000550,2574.14
170000000592,2655.34
170000000593,1055.0588235294117
170000000600,1233
170000000603,118377.84
170000000604,2116.68
170000000615,53815.64
170000000616,115408.92
170000000627,70795.84
170000000628,112992.82
170000000643,50078.04
170000000645,26253.02
170000000652,30573.36
170000000653,2120.76
170000000655,123010.5
170000000656,11905
170000000669,80180.84
170000000670,2120.76
170000000679,57854.3
170000000680,91404.34
170000000681,2120.76
170000000691,85342.36
170000000692,1462.34
170000000693,2120.76
170000000694,2120.76
170000000703,1072.148148148148
170000000704,2120.76
170000000706,76107.28
170000000707,105038.38
170000000734,1464.9411764705883
170000000738,3541.9
170000000739,2485.7
180000000009,1889.5098039215686
180000000010,1994.94
180000000011,1528.66
180000000026,1354.7692307692307
180000000031,1265.78
180000000049,78704.98
180000000050,116340.1
180000000056,96856.32
180000000057,2610.16
180000000058,8421.54
180000000059,15048.52
180000000060,111337.94
180000000061,88528.24
180000000062,144127.32
180000000063,4211.32
180000000064,60289.86
180000000065,2201.64
180000000066,1423.18
180000000067,11401.8
180000000069,9516.52
180000000071,4095.82
180000000074,1025.78
180000000075,2359.46
180000000193,2990.28
180000000202,1524.32
180000000205,1058.74
180000000207,1454.12
180000000209,8623.1
180000000213,36555.36
180000000214,94519.5
180000000216,103476.26
180000000217,43799.46
180000000221,83308.34
180000000239,1245.0566037735848
180000000241,40092.1
180000000242,110739.66
180000000243,40092.1
180000000244,2657.34
180000000245,1850.5555555555557
180000000261,140357.18
180000000269,1636.8461538461538
180000000270,3066.76
180000000273,1027.64
180000000274,1317.96
180000000275,3184.56
180000000277,1027.64
180000000278,3000.28
180000000285,2331.96
180000000288,1127.62
180000000291,5603.44
180000000292,2152.8
180000000309,5757.18
180000000310,2567.78
180000000311,3456.94
180000000312,2162.078431372549
180000000314,1679.9636363636364
180000000315,3456.94
180000000340,1051.68
180000000363,103292.24
180000000364,1279.38
180000000372,2689.82
180000000377,1793.02
180000000380,1911.2
180000000381,3456.94
180000000382,1603.74
180000000383,2530.72
180000000387,1615.76
190000000098,1594.9259259259259
190000000106,1812.48
190000000111,1697.64
190000000125,1017.8
190000000126,1607.98
190000000127,898.34
190000000128,898.34
190000000129,1357.88
190000000130,1106
190000000131,978.5
190000000132,1017.8
190000000133,898.34
190000000134,1017.8
190000000142,1017.8
190000000332,1171.02
190000000335,1300.7843137254902
190000000336,1271.4615384615386
190000000337,1038.76
190000000338,1134.5714285714287
190000000339,88555.1
190000000341,27469.8
190000000342,4074.12
190000000343,845.5522388059702
190000000344,1156.58
190000000348,5131.02
190000000350,6297.22
190000000352,787.36
190000000353,3130.88
190000000356,1817.62
190000000358,845.5522388059702
190000000359,1038.76
190000000360,1408.32
190000000362,10318.7
190000000366,3121.5
190000000367,23515.72
190000000369,1484.1
190000000371,930.82
190000000373,6641.96
190000000374,1038.76
190000000375,1785.4
190000000377,2304.62
190000000399,845.0877192982456
190000000400,9023.82
190000000414,40716.38
190000000415,12045.72
190000000418,5441.54
190000000426,1021.7
190000000430,1021.7
190000000432,1330.26
190000000436,1250.52
190000000437,1623.52
190000000438,1348.98
190000000442,1983.28
190000000448,1021.7
190000000451,1630.12
190000000452,1103.32
190000000453,1103.32
190000000461,1201.5
190000000462,19813.7
190000000463,44640.36
190000000466,1497.76
190000000468,1256.54
190000000470,1201.5
190000000471,1021.7
190000000478,1822.5576923076924
190000000480,3122.34
190000000481,6293.82
190000000484,6293.82
190000000485,1310.3725490196077
190000000488,2397.98
190000000489,1201.5
190000000490,1390.04
190000000491,11190.4
190000000492,1822.3
190000000499,2917.1
190000000501,1245.02
190000000503,1234.14
190000000590,40457.98
190000000591,3109.34
190000000593,7778.2
190000000594,7863.68
190000000595,59814.46
190000000596,1782.98
190000000597,14701.98
190000000600,3819.58
190000000601,85041.86
190000000602,131112.78
190000000604,1605.48
190000000605,12449.48
190000000606,83662.56
190000000607,13450.1
190000000608,74890.48
190000000610,1038.76
190000000611,3541.9
190000000612,932.2264150943396
190000000613,1038.76
190000000614,85649.4
190000000615,6948.96
190000000616,87872.38
190000000617,92264.92
190000000620,3024.72
190000000621,8367.32
190000000622,1038.76
190000000623,1038.76
190000000624,91637.32
190000000625,2254.8
190000000626,932.2264150943396
190000000627,3749.34
190000000628,932.2264150943396
190000000629,31708.56
190000000633,1006.26
190000000634,1335.58
190000000636,36280.22
190000000637,144657.76
190000000638,9245.94
190000000639,13529.26
190000000643,1647.1
190000000644,1394.7
190000000645,44903.18
190000000646,1373.32
190000000647,2023.22
190000000648,1279.58
190000000649,1690.76
190000000650,1488.686274509804
190000000651,960.6078431372549
190000000652,959.12
190000000653,2880.16
190000000654,3528.8
190000000655,49103.64
190000000656,1393.7407407407406
190000000657,1394.7
190000000658,5357.3
190000000659,10531.06
190000000660,2450.764705882353
190000000661,1698.04
190000000663,78085.74509803922
190000000664,1104.44
190000000665,3391.3
190000000666,1426.7
190000000667,1393.7407407407406
190000000668,1638
190000000670,1393.7407407407406
190000000671,1393.7407407407406
190000000672,1371.5454545454545
190000000680,913.843137254902
190000000684,1055.0588235294117
190000000685,2616.16
190000000687,10199.32
190000000688,1225.8076923076924
190000000690,15004.26
190000000691,1072.148148148148
190000000692,4588.92
190000000693,12623.34
190000000695,14846.22
190000000696,1568.44
190000000698,1011.5490196078431
190000000704,8419.08
190000000706,1210.2
190000000707,1460.64
190000000711,4134.78
190000000714,1530.42
190000000715,1226.54
190000000718,1098.36
190000000721,1760.4
190000000724,1308.86
190000000775,856.68
190000000776,3495.4
190000000779,1014.4313725490196
190000000780,2120.76
190000000893,129245.92
190000000894,1010.78
190000000895,1253.313725490196
190000000896,2082.34
190000000897,1253.313725490196
190000000898,1685.62
190000000899,1072.148148148148
190000000900,2816.02
190000000901,800.2352941176471
190000000902,1253.313725490196
190000000903,2106.3
190000000904,1072.148148148148
190000000905,1323.16
190000000908,2995.8
190000000909,4020.42
190000000910,94032.32
190000000911,1550.22
190000000912,1550.22
190000000914,1550.22
190000000915,1253.313725490196
190000000916,800.2352941176471
190000000917,800.2352941176471
190000000919,30652.86
190000000920,800.2352941176471
190000000921,24081.52
190000000922,9134.12
190000000923,800.2352941176471
190000000924,2039.5
190000000925,1107.7254901960785
190000000926,1228.88
190000000927,1982.18
190000000943,800.2352941176471
190000000944,800.2352941176471
190000000945,1550.22
190000000946,8340.18
190000000966,1781.88
190000000969,46687.48
190000000970,800.2352941176471
190000000972,1407.82
190000000974,3391.22
190000000976,1749.56
190000000977,3200.44
190000000978,4375.16
190000000979,5298.62
190000000980,2247.88
190000000981,1916.58
190000000982,4476
190000000983,11930.58
190000000984,3525.82
190000000985,3772.88
190000000986,11888.08
190000000987,83451.6
190000000988,3766.86
190000001014,1253.313725490196
190000001015,1730.42
190000001016,1055.0588235294117
190000001017,3121.5
190000001018,2692.04
190000001019,582.8214285714286
190000001020,3049.26
190000001021,2717.18
190000001022,1706.5
190000001023,2206.58
190000001025,1063.953125
190000001026,1184.12
190000001027,1433.48
190000001030,3021.82
190000001031,3226.24
190000001033,2740.86
190000001035,4882.78
190000001036,1615.76
190000001037,1250.5
190000001038,2736.64
190000001039,1368.16
190000001040,1532.4705882352941
190000001041,2212.78
190000001114,95500.4
190000001268,1737.6
190000001272,1743.94
190000001276,1865.12
190000001277,13270.2
190000001278,1686.54
190000001279,1174.5
190000001281,852.26
190000001283,5776.84
190000001284,13454.94
190000001285,1245.36
190000001287,3812.88
190000001288,1737.6
190000001289,3092.48
190000001296,1576.32
190000001303,852.26
190000001305,852.26
190000001307,2142.5
190000001310,2260.22
190000001312,6161.56
190000001313,30151.7
190000001314,1055.0588235294117
190000001315,3238.84
190000001316,1221.76
190000001317,3109.74
190000001320,2653.38
190000001321,2256.42
190000001322,1221.76
190000001323,1221.76
190000001325,1744.18
190000001327,8314.2
190000001328,3066.6
190000001331,1098.448275862069
190000001332,1261.2941176470588
190000001333,36169.76
190000001334,1055.0588235294117
190000001335,1221.76
190000001336,1315.7818181818182
190000001337,1576.32
190000001340,1124.34
190000001342,1055.0588235294117
190000001351,1038.76
190000001361,1202.26
190000001384,2001.26
190000001393,3803.26
190000001411,45294.84
190000001415,34210.02
190000001417,12660.18
190000001418,88116.38
190000001419,1422.84
190000001421,143970.24
190000001422,112584.9
190000001423,3215.3
190000001424,58193.12
190000001426,87808.56
190000001427,62067.06
190000001428,134293.32
190000001429,31137.6
190000001430,81334.46
190000001431,1912.62
190000001432,8424
190000001433,53986.56
190000001434,122699.6
190000001435,37199.94
190000001436,95763.58
190000001437,93878.72
190000001438,1648.18
190000001439,1260.16
190000001440,818.16
190000001441,1373.44
190000001442,6273.04
190000001443,1828.3
190000001444,60429.02
190000001445,2847.48
190000001447,123611.7
190000001448,1889.66
190000001449,5968.34
190000001450,2603.84
190000001451,2022.8
190000001452,2282.24
190000001453,818.16
190000001454,122588.56
190000001455,957.12
190000001457,4317.52
190000001458,1371.6274509803923
190000001459,136117.16
190000001460,137282.66
190000001461,5904.88
190000001463,121780.6
190000001464,14972.32
190000001465,3367.02
190000001466,1454.22
190000001467,2803.7
190000001468,1071.767857142857
190000001469,96059.74
190000001470,64250.8
190000001490,10474.14
190000001491,2680.44
190000001492,1102.82
190000001493,1195.8
190000001494,2098.66
190000001495,92518.54
190000001496,1998.7058823529412
190000001497,95956.2
190000001842,1668.68
190000001853,1027.64
190000001854,4422.26
190000001855,6404.08
190000001856,1118.24
190000001857,1714.06
190000001858,88111.92
190000001859,14779.06
190000001860,1108.34
190000001861,6095.36
190000001864,109131.68
190000001865,2717.18
190000001866,10199.08
190000001867,11540.1
190000001868,1038.76
190000001869,44850.76
190000001871,62289.62
190000001872,1649.34
190000001874,12670.14
190000001878,11389.62
190000001879,113631.42
190000001881,37027.9
190000001883,1563.9
190000001884,800.2352941176471
190000001885,56195.66
190000001887,1265.78
190000001888,1244.48
190000001889,21160.38
190000001890,3768.6
190000001891,5993.94
190000001892,80692.78
190000001895,89047.6
190000001896,907.74
190000001897,1455.52
190000001898,13919.14
190000001902,39221.66
190000001903,50789.82
190000001904,9518.98
190000001905,4678.6
190000001906,39771.42
190000001907,3043.56
190000001909,49329.1
190000001911,1038.76
190000001912,75674.76
190000001913,1038.76
190000001914,1038.76
190000001916,10851.06
190000001917,993.12
190000001918,11112.86
190000001919,5369.96
190000001921,2399.764705882353
190000001925,2311.86
190000001926,1271.4615384615386
190000001927,1271.4615384615386
190000001928,1271.4615384615386
190000001931,1183.2
190000001932,1414.6851851851852
190000001933,2586.2
190000001934,5366.46
190000001939,867.06
190000001940,1594.66
190000001941,4074.9
190000001942,2135.98
190000001944,977.8
190000001945,2484.82
